ID,Time,Denv,BI,CI,HI,Tave,Tmax,Tmin,Humid,Prec,Pop,Pop_Den
14,60,0,3.74,5.759386433,3.136656424,21.83,25.98571429,18.18571429,73.71,0,2778936,995.1
14,61,0,5.24,6.990819451,4.743768427,22.57,26.48571429,19.34285714,74.71,0.21,2778900.249,995.0749991
14,62,2,2.65,4.345423838,2.428052923,21.01,24.9,17.5,63.71,0.07,2778864.499,995.0499987
14,63,0,3.56,5.266089714,3.203082095,23.8,27.31428571,20.41428571,70,0,2778828.749,995.0249991
14,64,0,3.21,5.576331025,2.993935931,25.66,29.41428571,22.82857143,76.29,0,2778793,995
14,65,0,1.71,2.66098739,1.565138314,25.36,29.04285714,22.07142857,71.14,1.33,2778757.251,994.9750016
14,66,1,5,7.414935388,4.178523365,25.17,28.41428571,22.31428571,77.57,12.5,2778824.749,995.0249991
14,67,0,6.85,9.055364274,5.375796641,23.01,25.98571429,20.44285714,70.43,0,2778856.499,995.0499987
14,68,0,6.81,9.555358171,5.37805129,26.01,28.82857143,23.68571429,77.86,0.07,2778888.249,995.0749991
14,69,0,6.46,9.402049901,5.033459085,25.46,28.25714286,23.15714286,78.14,2.71,2778920,995.1
14,70,0,8.08,11.33335499,6.390392384,25.44,28.2,22.94285714,80.43,5.07,2778962.999,995.1
14,71,1,7.4,11.43563755,6.004879807,27.5,30.21428571,25.44285714,79.14,0.5,2779005.999,995.1
14,72,0,12.17,14.00530592,8.334541326,27.61,29.61428571,25.64285714,85.57,32.64,2779048.999,995.1
14,73,0,9.11,11.98410159,7.123219576,27.9,30.94285714,25.8,85.14,12.07,2779092,995.1
14,74,0,8.05,12.83211146,6.630891589,29.27,31.82857143,26.91428571,77.29,0,2779172.996,995.1499962
14,75,0,7.64,13.12856008,6.35877919,29.96,32.81428571,27.11428571,75.29,0.86,2779253.995,995.199995
14,76,1,6.62,11.70291707,5.79735361,29.86,33.25714286,27.35714286,77.57,4.36,2779334.996,995.2499962
14,77,1,7.92,11.37484869,6.341381076,29.91,32.85714286,27.18571429,74.43,0.75,2779416,995.3
14,78,2,8.43,12.62229291,7.015844644,29.4,32.05714286,26.81428571,80.29,6.57,2779497.006,995.3500063
14,79,2,6.2,12.87278294,5.171919402,30.73,33.7,28.01428571,73.86,0.58,2779424,995.3
14,80,1,7.61,11.36410099,6.213581349,29.59,32.6,26.91428571,74.43,4.67,2779432,995.3
14,81,3,13.69,15.35233145,9.664702042,28.8,31.78571429,25.92857143,76.14,15.92,2779440,995.3
14,82,0,12.22,14.48797706,8.347153725,29.56,32.37142857,26.85714286,77.43,5.43,2779448,995.3
14,83,1,9.27,12.246695,6.383378889,29.71,33.15714286,26.74285714,75.43,5.25,2779397.499,995.2749991
14,84,1,7.98,12.76538547,6.103183359,30.19,33.12857143,27.55714286,75.71,0.57,2779346.998,995.2499987
14,85,1,6.99,11.20545526,5.856982799,29.06,32.67142857,26.81428571,80.29,9.79,2779296.499,995.2249991
14,86,1,7.56,12.81561441,6.276974981,29.06,31.75714286,26.64285714,81.43,22.17,2779246,995.2
14,87,2,8.22,11.93126623,6.668024499,27.73,30.4,25.31428571,87.43,87.83,2779195.502,995.1750016
14,88,2,10.91,15.38273258,8.774881397,27.81,30.42857143,25.25714286,76.29,0.29,2779291.249,995.2249991
14,89,1,8.27,13.8195065,6.737340668,29.16,31.74285714,26.94285714,77.43,2.25,2779336.499,995.2499987
14,90,1,10.2,19.62736939,8.030958094,29,31.64285714,26.65714286,75,1.83,2779381.749,995.2749991
14,91,0,10.21,15.06335743,7.991043248,28.34,30.9,25.95714286,77.86,11.17,2779427,995.3
14,92,1,8.18,13.86275249,6.774119579,27.99,30.9,25.28571429,71.86,0,2779460.999,995.3
14,93,3,6.53,9.934494891,5.412455292,28.1,30.54285714,25.91428571,74.57,3.21,2779494.999,995.3
14,94,1,5.79,9.933758423,4.944387356,27.09,29.71428571,24.52857143,69.43,0,2779528.999,995.3
14,95,0,7.48,12.05229414,6.119884222,25.16,28.28571429,22.67142857,66.43,0.07,2779563,995.3
14,96,9,4.46,8.344209217,3.993223845,25.37,28.38571429,22.35714286,69.29,0.43,2779641.497,995.3249991
14,97,12,5.81,9.315118668,4.774935192,26.5,29.21428571,24.61428571,78.57,0,2779719.996,995.3499987
14,98,6,4.63,9.058122195,4.02884602,25.79,28.85714286,23.82857143,75.29,0,2779798.497,995.3749991
14,99,5,4.03,7.741871054,3.604817953,22.83,26.02857143,20.14285714,61.43,0,2779877,995.4
14,100,7,6.6,10.79339442,5.23068851,21.4,24.77142857,18.4,65,2,2779955.506,995.4250016
14,101,13,4.54,7.803208042,3.838861146,20.93,25.07142857,16.97142857,58.43,0,2779855.25,995.4
14,102,7,4.34,7.570315365,3.770177453,22.31,25.68571429,19.91428571,67,0.64,2779833.5,995.4
14,103,2,3.32,5.847646163,3.073128892,19.16,22.44285714,16.58571429,75.43,7.17,2779811.75,995.4
14,104,1,4.63,7.757999152,4.003398664,17.96,22.1,14.75714286,68.43,0.07,2779790,995.4
14,105,0,6.08,9.52969623,5.165021627,20.4,24.84285714,16.68571429,65.29,0,2779755.749,995.3749991
14,106,0,5.73,8.068731614,4.589696362,20.04,24.1,16.62857143,65.57,0,2779721.499,995.3499987
14,107,1,3.87,6.113058048,3.612996083,18.53,23.11428571,14.98571429,66.14,0,2779687.249,995.3249991
14,108,0,3.84,5.48929881,3.387428968,17.46,22.51428571,12.87142857,57.14,0,2779653,995.3
14,109,2,2.19,3.176196164,1.914911376,20.84,25.02857143,17.02857143,65.57,0,2779406.967,995.2249915
14,110,2,8.47,11.65983333,6.729520833,23.41,26.7,20.97142857,71.86,0,2779160.956,995.1499887
14,111,1,2.79,4.123723611,2.285666667,16.86,20.78571429,14.01428571,72.43,2.14,2778914.967,995.0749915
14,112,1,3.17,5.158430823,2.855341149,19.03,23.22857143,15.04285714,68.71,0.14,2778669,995
14,113,0,3.66,6.605233345,3.545137363,21.74,25.42857143,18.11428571,69,0,2778534.74,994.9499962
14,114,0,3.35,5.959433205,3.157795726,21.11,24.35714286,18.65714286,72.57,0,2778400.487,994.899995
14,115,0,4.46,8.125843571,3.818314286,21.2,24.51428571,18.4,70,0,2778266.24,994.8499962
14,116,0,2.75,4.893754386,2.578947368,22.49,25.42857143,19.57142857,70.86,0,2778132,994.8
14,117,0,3.13,5.438974722,2.746205556,24.93,28.67142857,22.08571429,73.43,0.07,2777997.766,994.7500063
14,118,1,3.16,4.486138058,2.935787191,23.89,26.97142857,21.61428571,77.57,11.64,2777952.733,994.7249915
14,119,0,4.94,7.276717241,4.219361148,25.4,28.08571429,23.02857143,71.86,0,2777773.477,994.6499887
14,120,1,4.31,6.7043,3.492555556,26.16,28.68571429,23.88571429,74,2,2777594.233,994.5749915
14,121,3,3.79,6.425925455,3.348516364,27.31,29.84285714,25.5,73.71,0,2777415,994.5
14,122,0,6.23,9.410671429,5.403221587,26.53,29.25714286,24.67142857,72.57,0.29,2777385.25,994.5
14,123,0,5.81,8.532655907,5.261873168,25.7,28.31428571,23.08571429,77.14,8.08,2777355.499,994.5
14,124,2,6.6,10.28102163,5.581683181,28.84,31.6,26.34285714,79,0.79,2777325.75,994.5
14,125,5,11.05,15.72479847,8.212721432,28.3,31.5,25.8,78.86,14,2777296,994.5
14,126,6,9.61,14.62719902,7.653450002,29.17,31.74285714,26.65714286,79.71,6.36,2777266.251,994.5
14,127,8,6.81,11.34658907,5.635948762,28.84,32.08571429,26.12857143,79.43,7.86,2777282,994.5
14,128,27,11.59,18.60386965,9.315013307,28.39,31.07142857,26.68571429,81.71,5.58,2777268,994.5
14,129,17,7.88,13.45924789,6.503107959,29.53,31.62857143,27.7,82.86,15.14,2777254,994.5
14,130,33,7.72,12.08826331,6.272414215,29.83,32.37142857,27.48571429,79.86,5.21,2777240,994.5
14,131,47,7.47,13.24815488,6.583841189,30.61,33.21428571,28.54285714,77.57,0.57,2777259.5,994.5
14,132,46,5.6,10.9223956,4.714616117,30.93,33.51428571,29.04285714,77.14,0.08,2777279,994.5
14,133,71,5.45,11.16092619,4.530576157,30.5,33.81428571,28.17142857,77.14,21.67,2777298.5,994.5
14,134,103,6.48,11.37391214,5.10451279,29.56,32.22857143,26.74285714,80.71,24.71,2777318,994.5
14,135,176,5.47,9.657214722,4.65210778,30,33.08571429,27.62857143,78.86,5.08,2777353.749,994.5249991
14,136,137,5.21,10.6947135,4.3196855,28.94,31.64285714,26.71428571,81.43,53,2777389.499,994.5499987
14,137,233,6.69,10.8769153,5.861281175,28.11,30.51428571,26.07142857,85.29,68.14,2777425.249,994.5749991
14,138,226,7.57,13.81779513,6.104822841,29.23,32.52857143,26.45714286,75.71,2.86,2777461,994.6
14,139,237,7.84,14.23320399,6.001464325,29.67,32.72857143,27.11428571,74.86,0.3,2777496.751,994.6250016
14,140,368,6.35,11.96355909,5.199072841,29.87,32.92857143,27.35714286,74.71,1.43,2777538.997,994.6249991
14,141,438,5.61,10.58909047,4.784224028,29.53,32.82857143,27.24285714,77.43,3.14,2777616.996,994.6499987
14,142,524,4.38,9.400115198,3.592240251,30.33,33.62857143,28.34285714,77.71,0.83,2777694.997,994.6749991
14,143,584,6.21,11.69738677,5.100999366,28.34,30.74285714,25.97142857,80.57,20.43,2777773,994.7
14,144,857,4.46,9.091945006,3.675355532,28.87,31.47142857,27.07142857,74.14,0,2777868.495,994.7249991
14,145,900,3.99,13.51251409,2.919319944,27.59,30.78571429,24.4,67.29,0,2777963.993,994.7499987
14,146,1304,3.16,6.730292764,2.761005738,26.34,29.65714286,23.45714286,65.29,0,2778059.495,994.7749991
14,147,1433,2.91,5.992258411,2.506367406,27.14,29.91428571,24.7,70.14,0,2778155,994.8
14,148,1399,3.18,6.827285217,2.763288695,27,29.87142857,24.64285714,73.57,0,2778364.226,994.8749915
14,149,1474,3.47,9.125974471,2.930575367,25.44,28.97142857,22.87142857,69,0,2778573.468,994.9499887
14,150,1173,3.18,8.314641264,2.677774292,25.17,28.38571429,22.72857143,71.43,0,2778782.726,995.0249915
14,151,979,1.54,3.905391514,1.309351347,24.19,27.38571429,21.37142857,71.57,0.21,2778992,995.1
14,152,831,1.54,3.852534299,1.325612699,25.71,29.07142857,22.72857143,74,0,2779201.289,995.1750141
14,153,675,1.79,3.665417649,1.506478917,22.17,24.95714286,19.05714286,72.86,1.14,2779082.746,995.1249991
14,154,403,2.87,6.060260133,2.446710331,21.21,24.45714286,18.14285714,69.14,0,2779173.494,995.1499987
14,155,201,2.3,4.759555274,1.845927457,19.46,23,16.64285714,62.86,0.08,2779264.246,995.1749991
14,156,86,1.6,3.082743958,1.383981281,19.84,23.28571429,16.75714286,70.57,0.64,2779355,995.2
14,157,43,2.8,4.953680394,2.286842018,18.61,22.82857143,15.31428571,66,0.07,2779397.999,995.2249991
14,158,16,2.86,5.008816769,2.356415688,20.53,24.34285714,17.07142857,64.29,0,2779440.999,995.2499987
14,159,22,2.92,5.29511134,2.434391039,19.9,23.85714286,16.75714286,68.86,0.14,2779483.999,995.2749991
14,160,17,2.01,3.718072398,1.80073312,19.21,23.07142857,16.14285714,64.29,0,2779527,995.3
14,161,6,1.14,2.201302779,1.048879076,20.73,24.94285714,17.77142857,69.43,0.71,2779570.002,995.3250016
14,162,9,1.33,2.44787602,1.198283998,18.66,23.18571429,15.75714286,69.29,0,2779429.245,995.2749991
14,163,3,1.43,3.060237035,1.323880908,18.56,22.71428571,15.11428571,61,0,2779331.493,995.2499987
14,164,0,0.91,2.562020833,0.907577778,22.43,25.9,19.12857143,69.57,2.42,2779233.745,995.2249991
14,165,1,1.44,2.948378767,1.243404946,23.66,27.48571429,20.87142857,75.57,3.36,2779136,995.2
14,166,0,2.55,5.130630845,2.104956147,22.66,26.2,19.75714286,72.29,0,2779080.498,995.1749991
14,167,5,2.97,5.36246571,2.382266792,21.69,25.14285714,18.75714286,70.71,0,2779024.998,995.1499987
14,168,0,2.58,5.255530109,2.443760636,25.54,28.68571429,22.91428571,74.57,0,2778969.498,995.1249991
14,169,2,1.78,3.621390148,1.651987716,23.69,27.21428571,20.81428571,70.14,0,2778914,995.1
14,170,6,2.55,6.287220042,2.458111229,26.41,29.32857143,24,76,0,2778883.75,995.0749991
14,171,1,2.78,4.924843466,2.596835192,25.54,29.21428571,22.54285714,69.43,0.71,2778853.499,995.0499987
14,172,1,1.71,4.355988825,1.608286804,25.06,29.47142857,21.45714286,62,0.07,2778823.25,995.0249991
14,173,2,3.17,5.724537095,2.872238707,26.84,30.04285714,24.55714286,73.14,0.21,2778793,995
14,174,4,2.05,3.709029561,1.681176259,27.6,30.81428571,25.34285714,72.43,0,2778803.5,995
14,175,3,2.58,5.567687182,2.331044836,28.31,31.17142857,26.07142857,75.71,1.29,2778814,995
14,176,8,3.24,5.886649893,2.457745538,28.81,31.92857143,26.65714286,74.86,1.21,2778824.5,995
14,177,3,2.19,4.899824103,1.910787449,28.27,31,25.98571429,75.29,20,2778835,995
14,178,6,3.94,6.598386879,3.384352592,28,30.41428571,25.97142857,83.43,24.5,2778845.5,995
14,179,12,5.41,9.194140775,4.586472378,29.31,32.05714286,26.98571429,78.71,2.29,2778695.239,994.9499962
14,180,9,3.07,6.882853627,2.360438025,30.39,32.92857143,27.95714286,75.14,0,2778555.486,994.899995
14,181,7,3.09,5.832745157,2.397293954,30.99,33.7,28.88571429,73.29,0,2778415.739,994.8499962
14,182,5,5.43,10.31947222,4.303163701,30.99,33.84285714,28.58571429,74.71,1.67,2778276,994.8
14,183,1,3.05,7.350695382,2.743721181,31.26,34.18571429,29,74,1,2778193.996,994.7749991
14,184,4,3.55,6.676790396,3.039073102,29.33,32.32857143,27.24285714,78.86,10.08,2778111.995,994.7499987
14,185,7,5.31,10.23623058,4.462004111,29.7,32.51428571,27.47142857,79,5,2778029.996,994.7249991
14,186,9,6.49,12.32683244,4.893217674,28.76,31.17142857,26.12857143,79.14,12.5,2777948,994.7
14,187,15,6.93,13.39290232,5.518185114,29.31,32.24285714,26.67142857,75.57,2.29,2777928.5,994.7
14,188,38,3.91,7.591889063,3.077521714,29.71,32.57142857,27.4,74.57,23.36,2777909,994.7
14,189,64,5.37,9.334773034,4.301247955,29.1,32.01428571,26.65714286,80.43,13.08,2777889.5,994.7
14,190,142,6.23,11.66777383,5.034109429,29.13,32.17142857,26.98571429,79.71,1.25,2777870,994.7
14,191,137,5.27,10.29785323,3.960642597,27.94,31.42857143,25.78571429,82.86,31.07,2777850.5,994.7
14,192,304,8.12,16.28100171,6.320334608,28.16,31.47142857,25.68571429,80.71,11.57,2777964.745,994.7249991
14,193,392,6.03,12.82006747,4.764607932,28.4,31.04285714,26.04285714,76.14,11.21,2778059.494,994.7499987
14,194,574,4.75,13.03500741,4.023468451,29.01,31.61428571,26.78571429,73.14,0,2778154.245,994.7749991
14,195,559,4.09,11.1954898,3.308153236,29.17,31.78571429,26.82857143,76.43,5.64,2778249,994.8
14,196,648,4.52,10.72081341,3.746294657,28.73,31.35714286,26.75714286,77.57,3.21,2778314.748,994.8249991
14,197,905,3.89,10.1058267,3.090499228,28.71,31.44285714,26.45714286,76.71,1.29,2778380.497,994.8499987
14,198,1087,2.45,6.911772048,1.980494169,26.97,29.78571429,24.6,69.29,0,2778446.248,994.8749991
14,199,1247,2.06,6.105222725,1.763374809,27.06,29.51428571,25.35714286,80.71,2.36,2778512,994.9
14,200,1602,3,7.354450244,2.443949921,27.44,30.2,25.38571429,75.71,0,2778577.754,994.9250016
14,201,1829,1.86,5.846644102,1.558957077,26.63,29.9,24.22857143,76.29,0,2778613.494,994.9499962
14,202,2199,1.8,5.422677019,1.527153546,27.29,30.57142857,24.97142857,75.86,0,2778714.993,994.999995
14,203,2569,1.09,4.064457514,1.0057486,27.09,29.81428571,24.54285714,76.86,5.86,2778816.494,995.0499962
14,204,1888,2.84,7.822468067,2.598249762,24.06,27.38571429,21.05714286,68,0,2778918,995.1
14,205,1322,1.87,5.311990994,1.523983221,24.31,27.78571429,21.41428571,71.29,0,2778870.749,995.0749991
14,206,897,0.84,2.906648154,0.747400113,23.09,26.58571429,20.38571429,72.86,4.58,2778823.498,995.0499987
14,207,627,1.45,4.914208835,1.234119921,20.56,24.38571429,17.25714286,68.86,0,2778776.249,995.0249991
14,208,362,0.95,6.625099986,0.718725277,23.34,27,20.22857143,73,0,2778729,995
14,209,254,1.3,7.974881016,1.003663767,20.89,25.24285714,17.85714286,69.57,1.64,2778690.249,995
14,210,120,1.19,2.93693521,1.056280754,21.76,25.21428571,19,79.29,5.36,2778651.499,995
14,211,95,1.54,3.740658709,1.398969707,19.46,23.22857143,16.97142857,77,3.67,2778612.749,995
14,212,32,1.71,3.999488207,1.487420308,19.27,23.5,16.35714286,76.14,11.86,2778574,995
14,213,27,1.52,3.292230678,1.241267526,16.46,20.82857143,13.45714286,73.86,3.64,2778535.251,995
14,214,6,1.71,4.021684657,1.147024314,18.03,22.38571429,14.92857143,74.57,0.36,2778490.496,994.9499962
14,215,2,1,5.555,0,20.24,24.7,16.07142857,64.43,3.14,2778406.995,994.899995
14,216,0,1.69,3.98597408,1.365816787,19.43,23.07142857,16.45714286,71,0,2778323.496,994.8499962
14,217,1,1.38,3.004006029,1.202148165,20.27,23.68571429,17.37142857,71.43,0,2778240,994.8
14,218,1,1.12,2.493955414,1.029973115,21.24,24.67142857,17.57142857,67.14,0,2778206.749,994.8
14,219,0,1.81,3.675699853,1.623944018,21.91,25.01428571,18.7,75.86,1.86,2778173.499,994.8
14,220,0,2.4,4.455684344,1.929570147,22.41,25.64285714,19.62857143,80,0.79,2778140.249,994.8
14,221,0,4.56,7.260023229,2.79963962,20.69,23.9,18.02857143,79,8.57,2778107,994.8
14,222,1,2.09,4.185533181,1.62806204,22.66,26.11428571,19.38571429,67.71,0.07,2778026.246,994.7749991
14,223,0,2.49,4.677212519,2.076982866,26.9,29.87142857,24.22857143,76.43,0,2777945.495,994.7499987
14,224,0,1.38,2.89166505,1.27022121,25.96,29.44285714,23.14285714,79.86,24.71,2777864.746,994.7249991
14,225,2,3.32,10.89775083,2.55124938,27.73,30.84285714,24.82857143,75.86,0.86,2777784,994.7
14,226,1,2.4,7.868451693,2.149942717,27.7,30.37142857,25.37142857,74,0.5,2777703.256,994.6750016
14,227,1,2.26,7.322188842,2.012089024,28.89,31.7,26.48571429,75.57,0,2777860.997,994.7249991
14,228,0,1.43,4.347169901,1.227169629,28.74,31.64285714,26.14285714,75.86,4.07,2777937.996,994.7499987
14,229,0,1.92,5.787624186,1.711190732,28.31,31.01428571,25.98571429,73.57,2.71,2778014.997,994.7749991
14,230,0,3.02,6.554461421,2.484557913,29.07,31.71428571,26.8,78.14,7.14,2778092,994.8
14,231,1,2.81,8.305645626,2.319860435,30.46,33,28.71428571,78.29,0.71,2778140.249,994.8
14,232,0,2.61,6.471595262,2.278813131,28.13,30.55714286,26.31428571,81.71,40.21,2778188.498,994.8
14,233,0,3,8.728842836,2.489119382,29.03,31.91428571,26.42857143,83.14,13.79,2778236.749,994.8
14,234,0,3.17,9.51071,2.5454125,30.49,33.2,28.1,76.57,0,2778285,994.8
14,235,1,2.58,12.36075862,1.484507983,31.33,34.05714286,28.97142857,73.14,0,2778293.25,994.8249991
14,236,2,2.51,10.3922437,2.106389873,30.4,33.11428571,28.07142857,76.43,27.64,2778301.5,994.8499987
14,237,0,2.84,8.257316124,2.194799415,29.34,32,26.75714286,81.57,18,2778309.75,994.8749991
14,238,0,1.85,6.29790386,1.386181518,30.2,33.22857143,27.55714286,75.86,0.57,2778318,994.9
14,239,1,1.91,8.970660851,1.645779199,30.66,33.84285714,28.08571429,73.43,0.43,2778326.25,994.9250016
14,240,2,2.29,8.243406309,1.923414886,30.19,33.12857143,27.68571429,76.43,5,2778321.5,994.9
14,241,1,2.7,6.77656574,2.034077338,28.96,31.77142857,26.52857143,80.71,40,2778325,994.9
14,242,1,3.87,7.86748115,2.83798597,28.49,31.95714286,25.81428571,82.57,22.14,2778328.5,994.9
14,243,2,4.8,14.57649384,3.641512656,30.17,32.92857143,28,77.43,0.17,2778332,994.9
14,244,2,3.54,6.65526746,2.999285913,28.83,31.8,26.45714286,78,54.2,2778342.75,994.9
14,245,0,4.19,9.659293807,3.133821723,27.71,31.05714286,25.58571429,84.57,32.93,2778353.5,994.9
14,246,1,4.13,10.46347127,3.2602875,29.04,32.21428571,26.11428571,80.57,71.4,2778364.25,994.9
14,247,1,4.42,11.44998878,3.990484694,28.56,31.41428571,26.2,77.43,1.71,2778375,994.9
14,248,1,2.58,8.41764951,2.268035102,28.39,31.08571429,25.92857143,80.14,39,2778473.745,994.9249991
14,249,2,3.5,9.862835146,3.121980309,28.1,30.88571429,25.78571429,81,21.14,2778572.493,994.9499987
14,250,1,4.54,10.60087356,3.307163731,27.66,30.61428571,25.28571429,80.71,14.71,2778671.245,994.9749991
14,251,0,3.66,11.02904686,3.158918533,29.16,31.78571429,27.25714286,78.43,0.67,2778770,995
14,252,1,2.55,8.114490537,1.861890263,29.06,31.57142857,27.11428571,76.57,0,2778868.759,995.0250016
14,253,0,2.91,7.818387871,2.502574863,26.51,29.57142857,23.88571429,70,0.07,2778920.238,995.0499962
14,254,2,1.32,6.657624835,1.110916207,26.01,29.01428571,23.18571429,69.86,0,2779070.484,995.099995
14,255,1,1.6,6.781493614,1.396485204,26.61,29.5,24.28571429,75.43,0,2779220.738,995.1499962
14,256,0,2.39,8.257117048,2.172668677,25.8,28.32857143,23.58571429,73.29,0.33,2779371,995.2
14,257,0,2.01,5.674808054,1.764254485,23.31,26.64285714,20.84285714,74.86,7.86,2779361.25,995.2
14,258,3,1.78,8.409521001,1.614387614,24.23,27.6,21.74285714,73.14,0,2779351.5,995.2
14,259,1,2.2,8.487820334,1.785010024,22.29,25.85714286,19.34285714,66,0,2779341.75,995.2
14,260,2,1.22,6.780105611,1.132631942,23.84,27.6,21.01428571,70.71,0,2779332,995.2
14,261,0,1.54,6.263182093,1.346116057,20.93,24.08571429,18.37142857,71.14,0.14,2779322.25,995.2
14,262,0,2.3,4.740430748,2.035525544,22.99,26.58571429,20.08571429,73.86,0,2779261.997,995.1749991
14,263,1,1.89,3.40342762,1.773521993,22.47,26.01428571,20.07142857,71.29,0,2779191.996,995.1499987
14,264,3,1.11,2.270453639,0.872879694,20.94,25.15714286,17.8,68.57,0,2779121.997,995.1249991
14,265,0,0.72,1.813567308,0.719328526,20.09,24.48571429,16.6,65.29,0,2779052,995.1
14,266,0,3.86,5.453666667,2.455666667,21.43,25.08571429,18.38571429,68.43,0,2778970.496,995.0749991
14,267,0,0.63,0.990864236,0.593241958,19.4,22.6,16.9,66,0,2778888.995,995.0499987
14,268,3,0.6,1.267977335,0.540769345,20.76,24.87142857,16.92857143,63.14,0,2778807.496,995.0249991
14,269,0,1.18,2.904049265,1.131228658,23.37,27.51428571,19.54285714,71.29,0,2778726,995
14,270,0,0.41,1.538677527,0.37176274,21.27,25.77142857,17.87142857,63.14,0,2778728,995
14,271,0,0.96,2.086488975,0.919522175,22.4,25.88571429,19.34285714,71.14,0.1,2778730,995
14,272,0,0.72,1.901300733,0.719589744,23.47,26.87142857,20.98571429,72.57,0.43,2778732,995
14,273,1,1.7,3.654348907,1.644643342,25.53,29.5,22.6,70.57,0,2778734,995
14,274,0,0.65,1.130856677,0.63500463,23.06,26.55714286,19.4,66,0.75,2778654.247,994.9749991
14,275,0,1.22,2.403216458,1.212078712,24.5,28.45714286,21.01428571,62.29,0,2778574.495,994.9499987
14,276,0,0.71,1.18000075,0.655745178,26.16,29.55714286,23.67142857,75.71,9.07,2778494.747,994.9249991
14,277,0,1.87,3.18333961,1.59052583,27.37,30.82857143,24.67142857,75.71,6.14,2778415,994.9
14,278,1,2.88,4.241791979,2.398888528,25.09,28.3,22.04285714,72.14,0.36,2778335.256,994.8750016
14,279,1,2.13,4.127205992,2.129550205,27.91,31.15714286,24.94285714,69.86,0,2778316.995,994.8749991
14,280,0,2.39,4.498048286,2.308891442,29.21,32.22857143,26.88571429,72.71,0,2778218.993,994.8499987
14,281,1,2.19,3.919605129,2.04499991,27.24,30.1,25.01428571,74.71,3.8,2778120.995,994.8249991
14,282,0,2.51,4.597167149,2.228531695,28.2,31.34285714,25.91428571,76.43,13.43,2778023,994.8
14,283,0,5.45,8.37115733,4.806741566,28.44,31.05714286,26.65714286,80,6.67,2777985.499,994.7749991
14,284,2,4.67,7.601349357,4.016956864,29.71,32.82857143,27.14285714,78,11.07,2777947.999,994.7499987
14,285,0,4.95,7.254024193,4.313656846,29.3,32,26.48571429,78,11.93,2777910.499,994.7249991
14,286,1,6.47,11.45719237,5.545614424,29.91,32.87142857,27.17142857,75.14,1,2777873,994.7
14,287,2,3.63,6.60099016,3.201559968,30.39,33.52857143,27.35714286,72.29,10.67,2777795.747,994.6749991
14,288,2,4.22,7.355076463,3.668500266,30.57,34.42857143,27.6,69.71,0,2777718.496,994.6499987
14,289,2,4.24,7.33927182,3.969431054,30.89,34.54285714,27.97142857,69,0.5,2777641.247,994.6249991
14,290,4,2.75,5.638789685,2.567065522,30.6,33.62857143,27.48571429,70.71,2.58,2777564,994.6
14,291,2,3.04,5.349153463,2.741039254,30.07,33.18571429,27.65714286,74.57,2.93,2777486.755,994.5750016
14,292,1,3.19,6.185061288,2.958379412,28.99,32.17142857,25.98571429,79.86,62.36,2777428.24,994.5499962
14,293,0,3.91,7.40487856,3.479870056,30.71,33.62857143,28.41428571,76.14,0.67,2777292.487,994.499995
14,294,2,3.22,6.734940146,2.788426639,30.91,33.91428571,28.45714286,71.57,0,2777156.74,994.4499962
14,295,0,2.67,5.544548235,2.531930853,30.11,33.04285714,27.64285714,72.86,1.93,2777021,994.4
14,296,1,4.11,7.531425592,3.970217367,29.16,32.18571429,26.88571429,76.29,2.93,2776963.498,994.3749991
14,297,1,4.26,8.025127621,4.091325309,29.91,32.95714286,27.58571429,75.71,1.21,2776905.998,994.3499987
14,298,1,3.83,6.973484542,3.667745864,30.4,33.38571429,28.12857143,73.43,0,2776848.498,994.3249991
14,299,0,3.4,6.186583442,3.196687631,30.14,33.45714286,27.82857143,71.43,0.86,2776791,994.3
14,300,0,3.2,5.986896699,3.005728793,30.7,33.82857143,28.62857143,74.29,0,2776733.503,994.2750016
14,301,0,2.97,4.488794366,2.634141963,30.19,33.11428571,27.87142857,75,0.71,2776804.75,994.3
14,302,0,2.04,5.6564773,1.903140645,29.33,32.51428571,27.3,77.57,8.9,2776818.5,994.3
14,303,1,4.51,8.236954948,4.15197051,27.99,31.45714286,25.58571429,76.14,4.71,2776832.25,994.3
14,304,0,3.82,6.377984551,3.127947724,25.76,29.5,22.45714286,65.71,0,2776846,994.3
14,305,1,3.21,6.981892028,2.991573763,25.7,29.54285714,22.72857143,67.29,0.29,2776862.5,994.3249991
14,306,0,3.42,5.619362871,3.251610567,26.14,29.17142857,24,76.14,0.33,2776879,994.3499987
14,307,1,3.82,7.169940695,3.634566712,26.57,29.92857143,23.84285714,76.43,1,2776895.5,994.3749991
14,308,1,2.27,4.462063671,2.215548092,23.69,27.45714286,20.92857143,70,0,2776912,994.4
14,309,1,2.53,6.698170145,2.461197434,24.81,29,21.82857143,74,0,2776880.499,994.3749991
14,310,0,2.3,4.398804206,2.230186873,21.51,26.11428571,18.37142857,67.57,0,2776848.999,994.3499987
14,311,0,1.52,2.593454965,1.46751914,21.51,25.42857143,18.47142857,71,0,2776817.499,994.3249991
14,312,0,1.19,2.898432383,1.137521412,19.89,24.52857143,16.71428571,66.14,0.07,2776786,994.3
14,313,0,1.12,1.647023864,1.094688125,21.97,25.85714286,19.3,70.57,0,2776754.501,994.2750016
14,314,0,1.72,2.993175,1.6680875,21.06,25.02857143,18.22857143,74.86,2.86,2776680.994,994.2749991
