,County,YYYYWW,Population,Pop Density
7284,Hsinchu,2018_06,442065.92987358785,309.64996366865614
7285,Hsinchu,2018_07,442190.4474002531,309.7249727492921
7286,Hsinchu,2018_08,442314.9999999998,309.8000000000002
7287,Hsinchu,2018_09,442378.73622238805,309.8499878999728
7288,Hsinchu,2018_10,442442.4816289684,309.89998386576264
7289,Hsinchu,2018_11,442506.2362210646,309.94998789867117
7290,Hsinchu,2018_12,442570.0000000001,309.9999999999999
7291,Hsinchu,2018_13,442633.77296709886,310.05002017105073
7292,Hsinchu,2018_14,442686.95363254834,310.0749727976127
7293,Hsinchu,2018_15,442803.9381712859,310.14996372722663
7294,Hsinchu,2018_16,442920.95362438,310.224972793227
7295,Hsinchu,2018_17,443038.0,310.3
7296,Hsinchu,2018_18,443116.2292776004,310.3749728238974
7297,Hsinchu,2018_19,443194.47236850776,310.4499637622785
7298,Hsinchu,2018_20,443272.7292751611,310.5249728195202
7299,Hsinchu,2018_21,443351.00000000006,310.60000000000014
7300,Hsinchu,2018_22,443408.4888172695,310.6249969822152
7301,Hsinchu,2018_23,443465.9850890482,310.649995976179
7302,Hsinchu,2018_24,443523.4888163028,310.6749969820533
7303,Hsinchu,2018_25,443580.9999999999,310.70000000000005
7304,Hsinchu,2018_26,443638.51864110644,310.7250050301812
7305,Hsinchu,2018_27,443677.96819903684,310.77497285886454
7306,Hsinchu,2018_28,443774.95759562636,310.8499638089089
7307,Hsinchu,2018_29,443871.9681944025,310.9249728544986
7308,Hsinchu,2018_30,443969.0000000001,311.0
7309,Hsinchu,2018_31,444078.2096974766,311.07497288503106
7310,Hsinchu,2018_32,444187.44625889644,311.1499638438032
7311,Hsinchu,2018_33,444296.70969086763,311.22497288067353
7312,Hsinchu,2018_34,444406.0,311.3000000000002
7313,Hsinchu,2018_35,444498.2212899591,311.37497291114704
7314,Hsinchu,2018_36,444590.4617172978,311.4499638786301
7315,Hsinchu,2018_37,444682.7212859874,311.5249729067978
7316,Hsinchu,2018_38,444775.00000000006,311.59999999999997
7317,Hsinchu,2018_39,444867.29786330875,311.67504516258725
7318,Hsinchu,2018_40,444857.9767770158,311.64998796984406
7319,Hsinchu,2018_41,444940.96903409564,311.6999839589344
7320,Hsinchu,2018_42,445023.9767741277,311.7499879685574
7321,Hsinchu,2018_43,445107.00000000023,311.79999999999984
7322,Hsinchu,2018_44,445238.94132213277,311.89995192820805
7323,Hsinchu,2018_45,445370.92175511405,311.9999358974294
7324,Hsinchu,2018_46,445502.9413105375,312.0999519179352
7325,Hsinchu,2018_47,445634.9999999999,312.2000000000001
7326,Hsinchu,2018_48,445723.72349993495,312.2499879929556
7327,Hsinchu,2018_49,445812.4646642352,312.29998398975306
7328,Hsinchu,2018_50,445901.2234964177,312.349987991674
7329,Hsinchu,2018_51,445990.0,312.40000000000015
7330,Hsinchu,2018_52,446078.7941785003,312.45002001601335
7331,Hsinchu,2019_01,446044.9898289317,312.4499880006397
7332,Hsinchu,2019_02,446099.98643801827,312.49998399999964
7333,Hsinchu,2019_03,446154.98982809565,312.54998799935976
7334,Hsinchu,2019_04,446210.0000000001,312.6
7335,Hsinchu,2019_05,446299.22323509015,312.649988008314
7336,Hsinchu,2019_06,446388.46431107516,312.6999840102331
7337,Hsinchu,2019_07,446477.7232315224,312.74998800703565
7338,Hsinchu,2019_08,446567.0,312.8000000000001
7339,Hsinchu,2019_09,446600.49623106857,312.824997003436
7340,Hsinchu,2019_10,446633.99497463246,312.8499960044749
7341,Hsinchu,2019_11,446667.49623088003,312.87499700327635
7342,Hsinchu,2019_12,446700.99999999994,312.9
7343,Hsinchu,2019_13,446734.50628218055,312.92500499480536
7344,Hsinchu,2019_14,446795.9697095233,312.9749730495873
7345,Hsinchu,2019_15,446890.9596098359,313.04996406324665
7346,Hsinchu,2019_16,446985.96970523027,313.1249730452825
7347,Hsinchu,2019_17,447080.99999999994,313.20000000000005
7348,Hsinchu,2019_18,447033.4924281858,313.162493263204
7349,Hsinchu,2019_19,446985.9899046054,313.1249910179639
7350,Hsinchu,2019_20,446938.4924287222,313.08749326374186
7351,Hsinchu,2019_21,446890.99999999994,313.04999999999995
7352,Hsinchu,2019_22,446843.5126179023,313.01251122620056
7353,Chiayi city,2012_01,271530.2497842157,4523.224994818601
7354,Chiayi city,2012_02,271536.4997122854,4523.349993091404
7355,Chiayi city,2012_03,271542.7497842123,4523.4749948185045
7356,Chiayi city,2012_04,271548.9999999999,4523.6
7357,Chiayi city,2012_05,271527.7475051742,4523.224953360529
7358,Chiayi city,2012_06,271506.4966736524,4522.849937815758
7359,Chiayi city,2012_07,271485.24750530435,4522.4749533631075
7360,Chiayi city,2012_08,271464.0,4522.1
7361,Chiayi city,2012_09,271496.74407512223,4522.649899687917
7362,Chiayi city,2012_10,271529.4920998453,4523.199866245134
7363,Chiayi city,2012_11,271562.2440746458,4523.749899679785
7364,Chiayi city,2012_12,271594.99999999994,4524.3
7365,Chiayi city,2012_13,271627.7598763844,4524.850167213914
7366,Chiayi city,2012_14,271619.99654891033,4524.724940128169
7367,Chiayi city,2012_15,271644.995398406,4525.149920168393
7368,Chiayi city,2012_16,271669.99654869863,4525.57494012442
7369,Chiayi city,2012_17,271695.00000000006,4526.000000000001
7370,Chiayi city,2012_18,271693.49998757784,4525.97499979286
7371,Chiayi city,2012_19,271691.9999834371,4525.9499997238145
7372,Chiayi city,2012_20,271690.4999875779,4525.924999792861
7373,Chiayi city,2012_21,271689.0,4525.899999999999
7374,Chiayi city,2012_22,271663.7464792421,4525.474940123096
7375,Chiayi city,2012_23,271638.4953058016,4525.049920166627
7376,Chiayi city,2012_24,271613.24647946033,4524.624940126845
7377,Chiayi city,2012_25,271588.0,4524.200000000001
7378,Chiayi city,2012_26,271562.75586720265,4523.775099782345
7379,Chiayi city,2012_27,271540.73766438925,4523.42480078295
7380,Chiayi city,2012_28,271493.4835534732,4522.64973439244
7381,Chiayi city,2012_29,271446.23766582046,4521.874800805708
7382,Chiayi city,2012_30,271399.00000000006,4521.100000000001
7383,Chiayi city,2012_31,271383.9987562831,4520.84997926122
7384,Chiayi city,2012_32,271368.9983417413,4520.599972348803
7385,Chiayi city,2012_33,271353.9987563289,4520.349979261984
7386,Chiayi city,2012_34,271338.99999999994,4520.099999999999
7387,Chiayi city,2012_35,271326.2491012332,4519.874983198089
7388,Chiayi city,2012_36,271313.498801663,4519.649977597823
7389,Chiayi city,2012_37,271300.7491012614,4519.424983198645
7390,Chiayi city,2012_38,271288.0,4519.199999999999
7391,Chiayi city,2012_39,271275.2514978508,4518.975028001326
7392,Chiayi city,2012_40,271286.7499913606,4519.174999792549
7393,Chiayi city,2012_41,271285.49998848076,4519.149999723399
7394,Chiayi city,2012_42,271284.2499913606,4519.12499979255
7395,Chiayi city,2012_43,271283.0,4519.099999999999
7396,Chiayi city,2012_44,271267.24862820684,4518.849979252041
7397,Chiayi city,2012_45,271251.49817097787,4518.599972336565
7398,Chiayi city,2012_46,271235.7486282599,4518.3499792528055
7399,Chiayi city,2012_47,271220.0,4518.1
7400,Chiayi city,2012_48,271228.9995520589,4518.249992530625
7401,Chiayi city,2012_49,271237.9994027385,4518.3999900407225
7402,Chiayi city,2012_50,271246.999552049,4518.549992530459
7403,Chiayi city,2012_51,271256.0,4518.700000000001
7404,Chiayi city,2012_52,271265.0007466016,4518.850012449511
7405,Chiayi city,2013_01,271240.7487137998,4518.449979250204
7406,Chiayi city,2013_02,271225.4982850986,4518.199972334115
7407,Chiayi city,2013_03,271210.24871384806,4517.94997925097
7408,Chiayi city,2013_04,271195.00000000006,4517.700000000001
7409,Chiayi city,2013_05,271206.24930004106,4517.8749898325805
7410,Chiayi city,2013_06,271217.4990667085,4518.049986443267
7411,Chiayi city,2013_07,271228.7493000218,4518.224989832318
7412,Chiayi city,2013_08,271240.0000000001,4518.4
7413,Chiayi city,2013_09,271264.4966812222,4518.799946894822
7414,Chiayi city,2013_10,271288.9955748297,4519.199929191006
7415,Chiayi city,2013_11,271313.49668102234,4519.599946891688
7416,Chiayi city,2013_12,271337.99999999994,4520.0
7417,Chiayi city,2013_13,271362.5055319623,4520.400088519076
7418,Chiayi city,2013_14,271331.49976642214,4519.899996681244
7419,Chiayi city,2013_15,271324.9996885654,4519.7999955750265
7420,Chiayi city,2013_16,271318.49976642587,4519.699996681295
7421,Chiayi city,2013_17,271312.0,4519.6
7422,Chiayi city,2013_18,271306.7498476086,4519.524998133059
7423,Chiayi city,2013_19,271301.4997968128,4519.449997510759
7424,Chiayi city,2013_20,271296.24984761054,4519.37499813308
7425,Chiayi city,2013_21,271291.0,4519.3
7426,Chiayi city,2013_22,271273.99840185116,4518.99997012349
7427,Chiayi city,2013_23,271256.99786917935,4518.699960165535
7428,Chiayi city,2013_24,271239.9984019179,4518.399970124812
7429,Chiayi city,2013_25,271222.99999999994,4518.1
7430,Chiayi city,2013_26,271206.00266335875,4517.800049789777
7431,Chiayi city,2013_27,271232.2495268339,4518.249992530625
7432,Chiayi city,2013_28,271241.4993691047,4518.3999900407225
7433,Chiayi city,2013_29,271250.7495268232,4518.549992530459
7434,Chiayi city,2013_30,271260.0000000002,4518.700000000001
7435,Chiayi city,2013_31,271221.4918008125,4518.07487028865
7436,Chiayi city,2013_32,271182.9890682673,4517.44982705951
7437,Chiayi city,2013_33,271144.49180158845,4516.824870300614
7438,Chiayi city,2013_34,271105.99999999994,4516.2
7439,Chiayi city,2013_35,271067.513662726,4515.575216145707
7440,Chiayi city,2013_36,271071.7435076589,4515.624890154359
7441,Chiayi city,2013_37,271037.4913439098,4515.049853545362
7442,Chiayi city,2013_38,271003.2435082058,4514.474890163684
7443,Chiayi city,2013_39,270968.99999999994,4513.899999999999
7444,Chiayi city,2013_40,270960.2495761419,4513.749992522516
7445,Chiayi city,2013_41,270951.49943486194,4513.599990030131
7446,Chiayi city,2013_42,270942.749576151,4513.449992522681
7447,Chiayi city,2013_43,270933.99999999994,4513.3
7448,Chiayi city,2013_44,270918.4986697014,4513.049979225375
7449,Chiayi city,2013_45,270902.9982263024,4512.799972301012
7450,Chiayi city,2013_46,270887.49866975215,4512.549979226143
7451,Chiayi city,2013_47,270871.99999999994,4512.300000000001
7452,Chiayi city,2013_48,270856.5022169951,4512.0500346218205
7453,Chiayi city,2013_49,270889.24835244165,4512.5749748639555
7454,Chiayi city,2013_50,270906.4978032089,4512.849966484594
7455,Chiayi city,2013_51,270923.7483523717,4513.124974862933
7456,Chiayi city,2013_52,270941.00000000006,4513.399999999998
7457,Chiayi city,2014_01,270973.7440636886,4513.949899494611
7458,Chiayi city,2014_02,271006.4920845993,4514.499865987371
7459,Chiayi city,2014_03,271039.24406321027,4515.0498994864465
7460,Chiayi city,2014_04,271071.99999999994,4515.599999999999
7461,Chiayi city,2014_05,271079.7496676612,4515.724994809995
7462,Chiayi city,2014_06,271087.49955687736,4515.849993079931
7463,Chiayi city,2014_07,271095.2496676548,4515.974994809901
7464,Chiayi city,2014_08,271102.99999999994,4516.100000000001
7465,Chiayi city,2014_09,271092.99944665714,4515.949992526159
7466,Chiayi city,2014_10,271082.9992622186,4515.799990034989
7467,Chiayi city,2014_11,271072.99944667076,4515.649992526324
7468,Chiayi city,2014_12,271063.0,4515.500000000001
7469,Chiayi city,2014_13,271053.00092219276,4515.350012455852
7470,Chiayi city,2014_14,271042.9977861113,4515.1499592994705
7471,Chiayi city,2014_15,271022.997048221,4514.79994573403
7472,Chiayi city,2014_16,271002.9977862202,4514.449959301574
7473,Chiayi city,2014_17,270983.00000000006,4514.1
7474,Chiayi city,2014_18,270947.49302187574,4513.524890103243
7475,Chiayi city,2014_19,270911.9906962407,4512.949853477214
7476,Chiayi city,2014_20,270876.49302248535,4512.374890112577
7477,Chiayi city,2014_21,270841.00000000006,4511.800000000001
7478,Chiayi city,2014_22,270805.5116281754,4511.225183130151
7479,Chiayi city,2014_23,270835.24981688074,4511.699996675213
7480,Chiayi city,2014_24,270829.4997558427,4511.599995566982
7481,Chiayi city,2014_25,270823.74981688336,4511.499996675261
7482,Chiayi city,2014_26,270818.0,4511.399999999999
7483,Chiayi city,2014_27,270834.7484462516,4511.674974858942
7484,Chiayi city,2014_28,270851.4979282927,4511.949966477907
7485,Chiayi city,2014_29,270868.2484461875,4512.22497485792
7486,Chiayi city,2014_30,270884.99999999994,4512.499999999999
7487,Chiayi city,2014_31,270870.2487951152,4512.24997922169
7488,Chiayi city,2014_32,270855.4983935161,4511.999972296099
7489,Chiayi city,2014_33,270840.7487951589,4511.749979222458
7490,Chiayi city,2014_34,270826.00000000006,4511.5
7491,Chiayi city,2014_35,270811.25200799556,4511.250034627958
7492,Chiayi city,2014_36,270814.249235248,4511.299986699278
7493,Chiayi city,2014_37,270802.49898034544,4511.099982265966
7494,Chiayi city,2014_38,270790.74923527014,4510.899986699671
7495,Chiayi city,2014_39,270778.99999999994,4510.699999999999
7496,Chiayi city,2014_40,270798.74783958803,4511.0249648810895
7497,Chiayi city,2014_41,270818.4971193806,4511.349953173662
7498,Chiayi city,2014_42,270838.24783948297,4511.674964879402
7499,Chiayi city,2014_43,270857.99999999994,4511.999999999999
7500,Chiayi city,2014_44,270864.2497836852,4512.124994805855
7501,Chiayi city,2014_45,270870.499711578,4512.24999307441
7502,Chiayi city,2014_46,270876.7497836818,4512.37499480576
7503,Chiayi city,2014_47,270883.0,4512.500000000002
7504,Chiayi city,2014_48,270889.2503605357,4512.625008657231
7505,Chiayi city,2014_49,270893.49938955175,4512.674989820865
7506,Chiayi city,2014_50,270903.9991860585,4512.8499864276455
7507,Chiayi city,2014_51,270914.499389536,4513.024989820602
7508,Chiayi city,2014_52,270925.0,4513.199999999999
7509,Chiayi city,2014_53,270912.49913481507,4512.9749831723975
7510,Chiayi city,2015_01,270899.9988464378,4512.74997756357
7511,Chiayi city,2015_02,270887.49913484167,4512.524983172957
7512,Chiayi city,2015_03,270875.0,4512.299999999999
7513,Chiayi city,2015_04,270862.50144188624,4512.075028044139
7514,Chiayi city,2015_05,270872.9999778492,4512.274999792232
7515,Chiayi city,2015_06,270870.99997046567,4512.249999722976
7516,Chiayi city,2015_07,270868.9999778493,4512.224999792232
7517,Chiayi city,2015_08,270867.0,4512.199999999999
7518,Chiayi city,2015_09,270902.49302315485,4512.799880361572
7519,Chiayi city,2015_10,270937.9906971335,4513.399840475026
7520,Chiayi city,2015_11,270973.49302254536,4513.999880350968
7521,Chiayi city,2015_12,271008.99999999994,4514.6
7522,Chiayi city,2015_13,270996.24910013867,4514.374983177617
7523,Chiayi city,2015_14,270983.49880020367,4514.149977570529
7524,Chiayi city,2015_15,270970.7491001669,4513.924983178176
7525,Chiayi city,2015_16,270958.0,4513.700000000001
7526,Chiayi city,2015_17,270942.49866981927,4513.449979227215
7527,Chiayi city,2015_18,270926.99822645955,4513.199972303465
7528,Chiayi city,2015_19,270911.49866987,4512.949979227982
7529,Chiayi city,2015_20,270896.0,4512.699999999999
7530,Chiayi city,2015_21,270880.5022167988,4512.45003461875
7531,Chiayi city,2015_22,270854.9906887114,4511.999837067357
7532,Chiayi city,2015_23,270813.987585575,4511.299782767711
7533,Chiayi city,2015_24,270772.9906896511,4510.59983708421
7534,Chiayi city,2015_25,270731.99999999994,4509.900000000001
7535,Chiayi city,2015_26,270712.9979995394,4509.599970061207
7536,Chiayi city,2015_27,270693.99733278167,4509.299960082495
7537,Chiayi city,2015_28,270674.9979996331,4508.999970062536
7538,Chiayi city,2015_29,270656.0,4508.699999999999
7539,Chiayi city,2015_30,270610.23839548125,4507.924800097808
7540,Chiayi city,2015_31,270564.4845281804,4507.14973347902
7541,Chiayi city,2015_32,270518.7383967893,4506.374800120722
7542,Chiayi city,2015_33,270472.99999999994,4505.6
7543,Chiayi city,2015_34,270427.26933650457,4504.825333093949
7544,Chiayi city,2015_35,270453.7479445783,4505.274964829508
7545,Chiayi city,2015_36,270434.49725950276,4504.949953107138
7546,Chiayi city,2015_37,270415.2479446758,4504.624964831199
7547,Chiayi city,2015_38,270395.99999999994,4504.3
7548,Chiayi city,2015_39,270400.7498748415,4504.399996670022
7549,Chiayi city,2015_40,270405.4998331209,4504.499995559996
7550,Chiayi city,2015_41,270410.24987483997,4504.599996669974
7551,Chiayi city,2015_42,270414.9999999999,4504.700000000002
7552,Chiayi city,2015_43,270419.7502086023,4504.80000555013
7553,Chiayi city,2015_44,270402.7491675109,4504.474983140642
7554,Chiayi city,2015_45,270390.4988900313,4504.24997752123
7555,Chiayi city,2015_46,270378.24916753604,4504.024983141203
7556,Chiayi city,2015_47,270366.00000000006,4503.799999999999
7557,Chiayi city,2015_48,270342.7470003385,4503.424953155449
7558,Chiayi city,2015_49,270319.496000566,4503.049937542332
7559,Chiayi city,2015_50,270296.2470005105,4502.67495315805
7560,Chiayi city,2015_51,270273.0,4502.3
7561,Chiayi city,2015_52,270278.99980021233,4502.399996668542
7562,Chiayi city,2016_01,270284.99973361444,4502.499995558023
7563,Chiayi city,2016_02,270290.9998002093,4502.599996668493
7564,Chiayi city,2016_03,270296.9999999999,4502.7
7565,Chiayi city,2016_04,270303.00033298915,4502.800005552594
7566,Chiayi city,2016_05,270288.7496222636,4502.549992503915
7567,Chiayi city,2016_06,270280.4994963566,4502.39999000533
7568,Chiayi city,2016_07,270272.2496222713,4502.249992504082
7569,Chiayi city,2016_08,270264.00000000006,4502.100000000001
7570,Chiayi city,2016_09,270313.73626898165,4502.949759384994
7571,Chiayi city,2016_10,270363.48169085255,4503.799679159809
7572,Chiayi city,2016_11,270413.23626729706,4504.649759354717
7573,Chiayi city,2016_12,270462.9999999999,4505.499999999998
7574,Chiayi city,2016_13,270420.99021323,4504.799836806888
7575,Chiayi city,2016_14,270378.9869516491,4504.099782420456
7576,Chiayi city,2016_15,270336.99021424353,4503.399836823795
7577,Chiayi city,2016_16,270295.00000000006,4502.700000000001
7578,Chiayi city,2016_17,270253.01630790543,4502.0002719321665
7579,Chiayi city,2016_18,270284.7494169049,4502.524989796862
7580,Chiayi city,2016_19,270274.4992225497,4502.349986395993
7581,Chiayi city,2016_20,270264.24941691966,4502.174989797127
7582,Chiayi city,2016_21,270254.00000000006,4502.0
7583,Chiayi city,2016_22,270221.7442256977,4501.449899182721
7584,Chiayi city,2016_23,270189.4923012366,4500.899865582437
7585,Chiayi city,2016_24,270157.2442261572,4500.3498991909355
7586,Chiayi city,2016_25,270125.0,4499.800000000001
7587,Chiayi city,2016_26,270091.7438590645,4499.249899133417
7588,Chiayi city,2016_27,270058.491812422,4498.6998655167035
7589,Chiayi city,2016_28,270025.24385956855,4498.149899141638
7590,Chiayi city,2016_29,269992.00000000006,4497.600000000001
7591,Chiayi city,2016_30,269958.7602332126,4497.050168083573
7592,Chiayi city,2016_31,269966.49638659664,4497.174939746253
7593,Chiayi city,2016_32,269940.99518228055,4496.749919664201
7594,Chiayi city,2016_33,269915.4963868242,4496.3249397500485
7595,Chiayi city,2016_34,269890.0,4495.899999999999
7596,Chiayi city,2016_35,269868.49743042013,4495.549959122003
7597,Chiayi city,2016_36,269846.99657398445,4495.199945497418
7598,Chiayi city,2016_37,269825.49743055657,4494.849959124124
7599,Chiayi city,2016_38,269803.99999999994,4494.499999999999
7600,Chiayi city,2016_39,269806.74995795655,4494.549999165669
7601,Chiayi city,2016_40,269809.4999439419,4494.599998887555
7602,Chiayi city,2016_41,269812.24995795626,4494.649999165664
7603,Chiayi city,2016_42,269814.99999999994,4494.700000000003
7604,Chiayi city,2016_43,269817.75007007323,4494.750001390576
7605,Chiayi city,2016_44,269829.7487906449,4494.949979144807
7606,Chiayi city,2016_45,269844.4983874972,4495.19997219256
7607,Chiayi city,2016_46,269859.24879060086,4495.449979144033
7608,Chiayi city,2016_47,269874.0,4495.699999999999
7609,Chiayi city,2016_48,269875.2499913155,4495.7
7610,Chiayi city,2016_49,269876.4999884206,4495.7
7611,Chiayi city,2016_50,269877.74999131536,4495.7
7612,Chiayi city,2016_51,269878.9999999999,4495.7
7613,Chiayi city,2016_52,269880.2500144741,4495.7
7614,Chiayi city,2017_01,269866.2490963705,4495.499986652528
7615,Chiayi city,2017_02,269853.4987951796,4495.2999822036345
7616,Chiayi city,2017_03,269840.74909639894,4495.099986652924
7617,Chiayi city,2017_04,269828.0,4494.9
7618,Chiayi city,2017_05,269855.49579693243,4495.349932439194
7619,Chiayi city,2017_06,269882.9943957196,4495.799909915921
7620,Chiayi city,2017_07,269910.4957966469,4496.249932434686
7621,Chiayi city,2017_08,269938.00000000006,4496.7
7622,Chiayi city,2017_09,269940.74995797744,4496.749999166077
7623,Chiayi city,2017_10,269943.4999439697,4496.799998888098
7624,Chiayi city,2017_11,269946.2499579771,4496.84999916607
7625,Chiayi city,2017_12,269948.99999999994,4496.9
7626,Chiayi city,2017_13,269909.99154555344,4496.24985902203
7627,Chiayi city,2017_14,269870.9887279476,4495.599812038434
7628,Chiayi city,2017_15,269831.9915463679,4494.949859035619
7629,Chiayi city,2017_16,269792.99999999994,4494.3
7630,Chiayi city,2017_17,269754.01408802957,4493.650234917991
7631,Chiayi city,2017_18,269773.9979925758,4493.974964741064
7632,Chiayi city,2017_19,269754.9973234972,4493.649952989217
7633,Chiayi city,2017_20,269735.99799267005,4493.324964742763
7634,Chiayi city,2017_21,269717.0,4492.999999999999
7635,Chiayi city,2017_22,269689.74586935044,4492.549932379033
7636,Chiayi city,2017_23,269662.49449265277,4492.099909841721
7637,Chiayi city,2017_24,269635.24586962874,4491.649932383549
7638,Chiayi city,2017_25,269608.0,4491.199999999999
7639,Chiayi city,2017_26,269562.7386036501,4490.449812059378
7640,Chiayi city,2017_27,269517.4848057172,4489.699749426458
7641,Chiayi city,2017_28,269472.2386049256,4488.949812080306
7642,Chiayi city,2017_29,269426.99999999994,4488.199999999999
7643,Chiayi city,2017_30,269381.7689896651,4487.45031316461
7644,Chiayi city,2017_31,269404.7472432723,4487.824952992595
7645,Chiayi city,2017_32,269382.4963244643,4487.4499373252065
7646,Chiayi city,2017_33,269360.2472434241,4487.0749529952145
7647,Chiayi city,2017_34,269338.0,4486.700000000001
7648,Chiayi city,2017_35,269344.4997647141,4486.824994776566
7649,Chiayi city,2017_36,269350.99968628294,4486.949993035357
7650,Chiayi city,2017_37,269357.4997647104,4487.074994776469
7651,Chiayi city,2017_38,269364.00000000006,4487.199999999998
7652,Chiayi city,2017_39,269370.50039215584,4487.325008706042
7653,Chiayi city,2017_40,269357.4997647103,4487.07499477647
7654,Chiayi city,2017_41,269350.999686283,4486.949993035359
7655,Chiayi city,2017_42,269344.49976471416,4486.824994776567
7656,Chiayi city,2017_43,269338.0,4486.700000000001
7657,Chiayi city,2017_44,269352.99874709046,4486.949979107626
7658,Chiayi city,2017_45,269367.9983294229,4487.199972142985
7659,Chiayi city,2017_46,269382.99874704395,4487.44997910685
7660,Chiayi city,2017_47,269398.0,4487.7
7661,Chiayi city,2017_48,269384.74902236107,4487.474983076769
7662,Chiayi city,2017_49,269371.49869650276,4487.249977436069
7663,Chiayi city,2017_50,269358.2490223931,4487.024983077334
7664,Chiayi city,2017_51,269345.0,4486.799999999999
7665,Chiayi city,2017_52,269331.7516292914,4486.575028203499
7666,Chiayi city,2018_01,269340.499887222,4486.724998119411
7667,Chiayi city,2018_02,269335.99984963017,4486.649997492561
7668,Chiayi city,2018_03,269331.4998872233,4486.574998119431
7669,Chiayi city,2018_04,269327.0,4486.499999999999
7670,Chiayi city,2018_05,269321.999860758,4486.424998119284
7671,Chiayi city,2018_06,269316.9998143452,4486.349997492393
7672,Chiayi city,2018_07,269311.99986075977,4486.274998119305
7673,Chiayi city,2018_08,269307.0,4486.2
7674,Chiayi city,2018_09,269289.9983900758,4485.924974710506
7675,Chiayi city,2018_10,269272.9978534796,4485.649966281364
7676,Chiayi city,2018_11,269255.99839014356,4485.374974711541
7677,Chiayi city,2018_12,269239.00000000006,4485.100000000001
7678,Chiayi city,2018_13,269222.00268298126,4484.825042145713
7679,Chiayi city,2018_14,269201.99237050087,4484.474869316607
7680,Chiayi city,2018_15,269164.9898278006,4483.849825763571
7681,Chiayi city,2018_16,269127.9923712,4483.22486932875
7682,Chiayi city,2018_17,269091.0,4482.6
7683,Chiayi city,2018_18,269055.99316938187,4482.024889330748
7684,Chiayi city,2018_19,269020.9908929041,4481.449852447308
7685,Chiayi city,2018_20,268985.99316997424,4480.874889340214
7686,Chiayi city,2018_21,268950.99999999994,4480.3
7687,Chiayi city,2018_22,268956.49983129697,4480.37499811683
7688,Chiayi city,2018_23,268961.9997750611,4480.449997489092
7689,Chiayi city,2018_24,268967.49983129464,4480.52499811681
7690,Chiayi city,2018_25,268972.99999999994,4480.600000000002
7691,Chiayi city,2018_26,268978.5002811792,4480.675003138691
7692,Chiayi city,2018_27,268931.9906221174,4479.924847413776
7693,Chiayi city,2018_28,268890.9874967921,4479.24979656192
7694,Chiayi city,2018_29,268849.9906230706,4478.574847429104
7695,Chiayi city,2018_30,268809.0,4477.900000000001
7696,Chiayi city,2018_31,268781.4957789886,4477.449932150953
7697,Chiayi city,2018_32,268753.9943721767,4476.999909537635
7698,Chiayi city,2018_33,268726.4957792765,4476.5499321555
7699,Chiayi city,2018_34,268699.0,4476.099999999999
7700,Chiayi city,2018_35,268709.4993845905,4476.274989738096
7701,Chiayi city,2018_36,268719.9991794433,4476.449986317283
7702,Chiayi city,2018_37,268730.4993845745,4476.624989737828
7703,Chiayi city,2018_38,268741.0,4476.8
7704,Chiayi city,2018_39,268751.501025736,4476.975017104064
7705,Chiayi city,2018_40,268729.999324564,4476.599986596172
7706,Chiayi city,2018_41,268718.999099431,4476.399982128496
7707,Chiayi city,2018_42,268707.99932458246,4476.199986596572
7708,Chiayi city,2018_43,268696.99999999994,4476.0
7709,Chiayi city,2018_44,268678.24803708406,4475.699969834424
7710,Chiayi city,2018_45,268659.4973828396,4475.399959780132
7711,Chiayi city,2018_46,268640.7480371754,4475.099969835773
7712,Chiayi city,2018_47,268622.0,4474.800000000001
7713,Chiayi city,2018_48,268611.2493546324,4474.624989733241
7714,Chiayi city,2018_49,268600.49913952133,4474.449986311167
7715,Chiayi city,2018_50,268589.74935464957,4474.274989733509
7716,Chiayi city,2018_51,268578.99999999994,4474.1
7717,Chiayi city,2018_52,268568.2510755552,4473.925017110373
7718,Chiayi city,2019_01,268569.99954758375,4473.949992455993
7719,Chiayi city,2019_02,268560.99939678505,4473.799989941437
7720,Chiayi city,2019_03,268551.9995475938,4473.649992456162
7721,Chiayi city,2019_04,268542.99999999994,4473.5
7722,Chiayi city,2019_05,268532.74941310036,4473.324989730258
7723,Chiayi city,2019_06,268522.49921747716,4473.149986307189
7724,Chiayi city,2019_07,268512.2494131153,4472.9749897305255
7725,Chiayi city,2019_08,268502.00000000006,4472.800000000001
7726,Chiayi city,2019_09,268494.9997262424,4472.674994759652
7727,Chiayi city,2019_10,268487.999634993,4472.5499930129345
7728,Chiayi city,2019_11,268480.9997262471,4472.424994759749
7729,Chiayi city,2019_12,268473.99999999994,4472.299999999999
7730,Chiayi city,2019_13,268467.0004562468,4472.175008733588
7731,Chiayi city,2019_14,268483.99944133527,4472.474989729377
7732,Chiayi city,2019_15,268493.9992551044,4472.649986305658
7733,Chiayi city,2019_16,268503.9994413214,4472.824989729109
7734,Chiayi city,2019_17,268514.00000000006,4472.999999999999
7735,Chiayi city,2019_18,268508.9998603364,4472.912497432394
7736,Chiayi city,2019_19,268503.99981378304,4472.824996576548
7737,Chiayi city,2019_20,268498.99986033817,4472.7374974324275
7738,Chiayi city,2019_21,268494.0,4472.65
7739,Chiayi city,2019_22,268489.0002327669,4472.56250427923
7740,Kinmen,2012_01,104761.283610744,684.2702444563994
7741,Kinmen,2012_02,104985.04413486713,685.7436547282083
7742,Kinmen,2012_03,105209.28259101276,687.2202376322435
